,road,chainage,lrp,lat,lon,gap,type,name,avg_truck_AADT
32704,Z4022,4.0,LRP004,24.9221382,89.916666,,KmPost,Km post missing,
32705,Z4022,5.0,LRP005,24.9211382,89.9084722,,KmPost,Km post missing,
32706,Z4022,5.188,LRP005a,24.9203882,89.9069167,BS,Bridge,Bridge start,
32707,Z4022,5.316,LRP005b,24.9201938,89.9056389,BE,Bridge,Bridge end,
32708,Z4022,6.0,LRP006,24.9183604,89.899333,,KmPost,Km post missing,
32709,Z4022,6.216,LRP007,24.9186104,89.8971941,,KmPost,Madarganj 23 km,
32710,Z4022,6.341,LRP007a,24.9186104,89.8959997,BS,Bridge,Bridge start,
32711,Z4022,6.386,LRP007b,24.9186938,89.895583,BE,Bridge,Bridge end,
32712,Z4022,7.216,LRP008,24.9200827,89.887583,,KmPost,Madarganj 22 km,
32713,Z4022,7.458,LRP008a,24.9207771,89.885333,,Culvert,Box Culvert,
32714,Z4022,7.951,LRP008b,24.923166,89.8813327,,Culvert,Box Culvert,
32715,Z4022,8.05,LRP008c,24.9236938,89.8805271,,Culvert,Box Culvert,
32716,Z4022,8.216,LRP009,24.9244993,89.8791382,,KmPost,Km post missing,
32717,Z4022,9.216,LRP010,24.9299716,89.8714716,,KmPost,Km post missing,
32718,Z4022,10.216,LRP011,24.9324993,89.8625,,KmPost,Km post missing,
32719,Z4022,10.236,LRP011a,24.9325271,89.8623056,,Culvert,Box Culvert,
32720,Z4022,11.196,LRP011b,24.9301938,89.8548333,,Culvert,Box Culvert,
32721,Z4022,11.216,LRP012,24.9298604,89.8546944,,KmPost,Km post missing,
32722,Z4022,11.223,LRP012a,24.9298049,89.8546944,,Culvert,Box culvert,
32723,Z4022,11.723,LRP013,24.9271938,89.8517778,,KmPost,Madarganj 18 km,
32724,Z4022,11.875,LRP013a,24.927166,89.8503333,,Culvert,Box Culvert,
32725,Z4022,12.723,LRP014,24.9271104,89.8419441,,KmPost,Madarganj 17 km,
32726,Z4022,13.728,LRP015,24.9258049,89.8320271,,KmPost,Madarganj 16 km,
32727,Z4022,14.728,LRP016,24.9240271,89.8223882,,KmPost,Km post missing,
32728,Z4022,14.87,LRP016a,24.9237493,89.8210271,,Culvert,Box Culvert,
32729,Z4022,15.728,LRP017,24.922666,89.8126667,,KmPost,Km post missing,
32730,Z4022,16.443,LRP017a,24.920916,89.8058611,,Culvert,Box Culvert,
32731,Z4022,16.728,LRP018,24.9202493,89.8031667,,KmPost,Km post missing,
32732,Z4022,17.232,LRP018a,24.918166,89.7990552,BS,Bridge,Bridge start,
32733,Z4022,17.408,LRP018b,24.9177771,89.7973608,BE,Bridge,Bridge end,
32734,Z4022,17.852,LRP019,24.9175827,89.7931663,,KmPost,Madarganj 11 km,
32735,Z4022,18.204,LRP019a,24.9167216,89.7899441,BS,Bridge,Bridge start,
32736,Z4022,18.336,LRP019b,24.9163889,89.7887497,BE,Bridge,Bridge end,
32737,Z4022,18.897,LRP020,24.9148056,89.7834719,,KmPost,Km post broken,
32738,Z4022,19.393,LRP020a,24.9136667,89.7788049,BS,Bridge,Bridge start,
32739,Z4022,19.466,LRP020b,24.9135833,89.7780549,BE,Bridge,Bridge end,
32740,Z4022,19.871,LRP021,24.9129444,89.7741938,,KmPost,Km poat broken,
32741,Z4022,20.871,LRP022,24.9099444,89.7645278,,KmPost,Km post missing,
32742,Z4022,21.771,LRP022a,24.9108889,89.7556667,,Culvert,Box Culvert,
32743,Z4022,21.871,LRP023,24.911,89.7547222,,KmPost,Km post missing,
32744,Z4022,22.238,LRP023a,24.9114722,89.7511389,BS,Bridge,Bridge start,
32745,Z4022,22.261,LRP023b,24.9114722,89.7508889,BE,Bridge,Bridge end,
32746,Z4022,22.833,LRP023c,24.9121944,89.7453052,,Culvert,Box culvert,
32747,Z4022,22.871,LRP024,24.9122778,89.7450552,,KmPost,Km post missing,
32748,Z4022,23.412,LRP024a,24.9129444,89.7397219,,Culvert,Pipe culvert,
32749,Z4022,23.886,LRP025,24.9133611,89.735583,,KmPost,Madarganj 6 km,
32750,Z4022,24.886,LRP026,24.9129444,89.7251938,,KmPost,Km post missing,
32751,Z4022,25.886,LRP027,24.90675,89.7183327,,KmPost,Km post missing,
32752,Z4022,26.886,LRP028,24.901,89.71125,,KmPost,Km post missing,
32753,Z4022,27.472,LRP028a,24.8959441,89.7096944,,Culvert,Box Culvert,
32754,Z4022,27.886,LRP029,24.8927774,89.7076667,,KmPost,Km post missing,
32755,Z4022,28.5,LRPE,24.8876941,89.7062222,,Others,Road end at Gabergram Bazar more.,
32756,Z4023,0.0,LRPS,24.7647222,89.9251382,,Others,Road start at Digpath Intersection to Z4023 at N4.,
32757,Z4023,0.665,LRPSa,24.7661667,89.9188604,,Culvert,Box Culvert,
32758,Z4023,0.929,LRPsb,24.7666938,89.9163889,,Culvert,Box Culvert,
32759,Z4023,1.0,LRP001,24.7672493,89.9157222,,KmPost,Km post missing,
32760,Z4023,1.873,LRP001a,24.7703604,89.9079722,,Culvert,Box Culvert,
32761,Z4023,2.01,LRP002,24.7708604,89.9068889,,KmPost,Sarisabari 12 Km,
32762,Z4023,2.443,LRP002a,24.7722216,89.9029444,,Culvert,Box Culvert,
32763,Z4023,3.01,LRP003,24.7726382,89.8974719,,KmPost,Km post missing,
32764,Z4023,4.01,LRP004,24.771416,89.8879997,,KmPost,Km post missing,
32765,Z4023,4.815,LRP004a,24.774166,89.8808049,,Culvert,Box Culvert,
32766,Z4023,5.05,LRP005,24.7755549,89.8790271,,KmPost,Sarisabari 9 Km,
32767,Z4023,5.092,LRP005a,24.7757771,89.8787771,BS,Bridge,Bridge start,
32768,Z4023,5.119,LRP005b,24.775916,89.8785827,BE,Bridge,Bridge end,
32769,Z4023,6.05,LRP006,24.7779438,89.8699438,,KmPost,Km post missing,
32770,Z4023,6.445,LRP006a,24.7777216,89.8661389,,Culvert,Box Culvert,
32771,Z4023,6.728,LRP006b,24.7771104,89.8634167,,Culvert,Box Culvert,
32772,Z4023,7.03,LRP007,24.777666,89.8606389,,KmPost,Info missing,
32773,Z4023,7.935,LRP007a,24.7816938,89.8531111,,RailRoadCrossing,Rail road crossing,
32774,Z4023,7.965,LRP007b,24.7817216,89.8528333,,"SideRoad,Right",Z4025 to Jamalpur,
32775,Z4023,8.03,LRP008,24.7812771,89.8524167,,KmPost,Km post missing,
32776,Z4023,8.114,LRP008a,24.780666,89.8519444,BS,Bridge,Bridge start,
32777,Z4023,8.216,LRP008b,24.7798882,89.8513889,BE,Bridge,Bridge end,
32778,Z4023,9.03,LRP009,24.7744993,89.8471108,,KmPost,Km post missing,
32779,Z4023,9.332,LRP009a,24.772166,89.8456108,,Culvert,Box Culvert,
32780,Z4023,10.03,LRP010,24.7668327,89.8421941,,KmPost,Km post missing,
32781,Z4023,11.03,LRP011,24.7585556,89.8382219,,KmPost,Km post missing,
32782,Z4023,11.073,LRP011a,24.7582222,89.8380552,,Culvert,Box Culvert,
32783,Z4023,12.03,LRP012,24.7523889,89.8312493,,KmPost,Km post missing,
32784,Z4023,13.03,LRP013,24.7470274,89.823416,,KmPost,Km post missing,
32785,Z4023,14.03,LRP014,24.7401941,89.8216104,,KmPost,Km post missing,
32786,Z4023,14.235,LRP014a,24.7389719,89.8231104,,Culvert,Box Culvert,
32787,Z4023,14.654,LRP014b,24.7370552,89.826416,,Culvert,Box Culvert,
32788,Z4023,15.03,LRP015,24.7367219,89.8299993,,KmPost,Km post missing,
32789,Z4023,15.227,LRP015a,24.7364441,89.831916,,RailRoadCrossing,Rail Road Crossing,
32790,Z4023,15.482,LRP015b,24.7359997,89.8343608,,Culvert,Box Culvert,
32791,Z4023,15.636,LRP016,24.7346941,89.8343886,,KmPost,Tarakandi 8 Km,
32792,Z4023,16.416,LRP016a,24.728416,89.8325827,,Culvert,Box Culvert,
32793,Z4023,16.706,LRP017,24.7269716,89.8311938,,KmPost,Tarakandi 7 Km,
32794,Z4023,17.691,LRP017a,24.7204438,89.8321104,,Culvert,Box Culvert,
32795,Z4023,17.706,LRP018,24.720166,89.8320827,,KmPost,Km post missing,
32796,Z4023,18.687,LRP018a,24.7131111,89.8328327,,Culvert,Box culvert,
32797,Z4023,18.706,LRP019,24.7129722,89.8327493,,KmPost,Km post missing,
32798,Z4023,18.978,LRP019a,24.71075,89.8318604,,Culvert,Box Culvert,
32799,Z4023,19.206,LRP020,24.7088333,89.8311104,,KmPost,Tarakandi 5 Km,
32800,Z4023,19.453,LRP020a,24.7083333,89.8291104,,Culvert,Box Culvert,
32801,Z4023,20.206,LRP021,24.7023611,89.8303327,,KmPost,Km post missing,
32802,Z4023,20.948,LRP021a,24.696833,89.8312493,,Culvert,Box Culvert,
32803,Z4023,21.206,LRP022,24.6945274,89.8288049,,KmPost,Km post missing,
32804,Z4023,21.969,LRP022a,24.6893886,89.8286104,,Culvert,Box Culvert,
32805,Z4023,22.206,LRP023,24.6876663,89.827916,,KmPost,Km post missing,
32806,Z4023,22.36,LRP023a,24.6862774,89.8283049,,Culvert,Box Culvert,
32807,Z4023,23.206,LRP024,24.6792493,89.8269716,,KmPost,Km post missing,
32808,Z4023,23.54,LRPE,24.6765827,89.8260827,,Others,Road end at Tarakandi near Fertilizer factory mohr Intersection of Z4023 with Z4801,
32809,Z4024,0.0,LRPS,24.9579167,89.8536944,,Others,"The road starts from Z4021, Jamalpur- Dewanganj road at Malancha",
32810,Z4024,1.0,LRP001,24.9494163,89.8496108,,KmPost,Km post missing,
32811,Z4024,1.484,LRP001a,24.9456941,89.8481663,,Culvert,Box Culvert,
32812,Z4024,2.0,LRP002,24.9408608,89.8476941,,KmPost,Km post missing,
32813,Z4024,2.042,LRP002a,24.9409719,89.8479441,BS,Bridge,Baily Bridge start,
32814,Z4024,2.064,LRP002b,24.940833,89.8479719,BE,Bridge,Baily Bridge end,
32815,Z4024,3.0,LRP003,24.933333,89.8511111,,KmPost,Km post missing,
32816,Z4024,3.654,LRPE,24.9289993,89.8543611,,Others,"The road ends Intersecting Z4022, Jamalpur- Madaeganj road at Mohirampur, Bakultala.",
32817,Z4025,0.0,LRPS,24.8876941,89.9444997,,Others,Road start from N4 at pouro gate.,
32818,Z4025,0.451,LRP001,24.8857219,89.9406386,,KmPost,Information missing,
32819,Z4025,0.58,LRP001a,24.8851663,89.9395552,,Culvert,Box culvert,
32820,Z4025,1.471,LRP002,24.880666,89.932166,,KmPost,Information missing,
32821,Z4025,2.013,LRP002a,24.8780549,89.9276382,,Culvert,Box culvert,
32822,Z4025,2.441,LRP003,24.8759716,89.9240549,,KmPost,Information missing,
32823,Z4025,2.543,LRP003a,24.8754993,89.9231938,,Culvert,Box culvert,
32824,Z4025,2.856,LRP003b,24.8739716,89.9205827,,RailRoadCrossing,Rail crossing,
32825,Z4025,3.116,LRP003c,24.8722493,89.9189716,,Culvert,Box culvert,
32826,Z4025,3.313,LRP003d,24.8708882,89.917666,,Culvert,Box culvert,
32827,Z4025,3.471,LRP004,24.8697771,89.9165833,,KmPost,Km post broken,
32828,Z4025,3.652,LRP004a,24.8686938,89.9152778,,Culvert,Box culvert,
32829,Z4025,4.189,LRP004b,24.8647778,89.9122222,BS,Bridge,Bridge start,
32830,Z4025,4.22,LRP004c,24.8645278,89.9120833,BE,Bridge,Bridge end,
32831,Z4025,4.446,LRP005,24.86275,89.9109722,,KmPost,Information missing,
32832,Z4025,4.73,LRP005a,24.8608611,89.9095278,,Culvert,Box culvert,
32833,Z4025,5.137,LRP006,24.8577778,89.9063056,,KmPost,Information missing,
32834,Z4025,5.461,LRP006a,24.8562778,89.9038333,,Culvert,Box culvert,
32835,Z4025,6.137,LRP007,24.8530556,89.8977774,,KmPost,Km post missing,
32836,Z4025,6.434,LRP008,24.8518333,89.8957219,,KmPost,Information missing,
32837,Z4025,6.595,LRP008a,24.8508611,89.8944441,,Culvert,Box culvert,
32838,Z4025,7.191,LRP008b,24.8477219,89.8897774,,Culvert,Box culvert,
32839,Z4025,7.434,LRP009,24.8466941,89.8876108,,KmPost,Km post missing,
32840,Z4025,7.54,LRP009a,24.8461386,89.8867774,,Culvert,Box culvert,
32841,Z4025,7.911,LRP009b,24.8444163,89.8839719,,Culvert,Box culvert,
32842,Z4025,8.383,LRP009c,24.8418052,89.880416,,Culvert,Box culvert,
32843,Z4025,8.434,LRP010,24.8414997,89.8799438,,KmPost,Km post missing,
32844,Z4025,8.47,LRP010a,24.8413886,89.8797493,,Culvert,Box culvert,
32845,Z4025,9.26,LRP010b,24.8358608,89.8750271,,Culvert,Box culvert,
32846,Z4025,9.464,LRP011,24.834333,89.8735827,,KmPost,Sharisabari 10 km,
32847,Z4025,10.464,LRP012,24.8274438,89.8672493,,KmPost,Km post missing,
32848,Z4025,10.964,LRP012a,24.8242493,89.8643333,,Culvert,Box culvert,
32849,Z4025,11.1,LRP012b,24.8207771,89.8611667,,Culvert / KmPost,Pipe culvert / Km post missing,
32850,Z4025,12.464,LRP014,24.8131667,89.8564444,,KmPost,Km post missing,
32851,Z4025,12.606,LRP014a,24.8122778,89.85575,BS,Bridge,Bridge start,
32852,Z4025,12.619,LRP014b,24.81225,89.8557222,BE,Bridge,Bridge end,
32853,Z4025,13.014,LRP015,24.8085278,89.8535278,,KmPost,Information missing,
32854,Z4025,14.014,LRP016,24.7996108,89.8528611,,KmPost,Km post missing,
32855,Z4025,15.009,LRP017,24.7945552,89.8523333,,KmPost,Sharisabari 5 km,
32856,Z4025,16.009,LRP018,24.7861386,89.8493608,,KmPost,Km post missing,
32857,Z4025,16.224,LRP019,24.7844441,89.848583,,KmPost,Sharisabari 4 km,
32858,Z4025,16.42,LRP019a,24.7827493,89.8481386,,Culvert,Box Culvert,
32859,Z4025,16.73,LRP020,24.7809993,89.849083,,KmPost,Information missing,
32860,Z4025,16.75,LRPE,24.7809716,89.8492219,,Others,"Road end with Z4023,Digpaith-Tarakandi road.",
32861,Z4101,0.0,LRPS,24.9231104,89.9501667,,Others,Road start from N4.,
32862,Z4101,0.033,LRPSa,24.9232771,89.9504444,,Culvert,Box Culvert,
32863,Z4101,0.367,LRPSb,24.922666,89.9531667,,Monument,Monument,
32864,Z4101,1.0,LRP001,24.921416,89.9581111,,KmPost,Km post missing,
32865,Z4101,1.332,LRP001a,24.9217216,89.9613056,BS,Bridge,Bridge start,
32866,Z4101,1.356,LRP001b,24.9218882,89.9615,BE,Bridge,Bridge end,
32867,Z4101,1.8,LRP002,24.921916,89.9658056,,KmPost,Dhaka 185 km,
32868,Z4101,1.945,LRP002a,24.9218049,89.9671938,,CrossRoad,R460 (Over pass),
32869,Z4101,2.8,LRP003,24.9182771,89.9746382,,KmPost,Km post missing,
32870,Z4101,3.82,LRP004,24.9099722,89.979166,,KmPost,Dhaka 183 km,
32871,Z4101,3.91,LRP004a,24.9091389,89.9788327,,Culvert,Box culvert,
32872,Z4101,4.83,LRP005,24.9021667,89.9839997,,KmPost,Dhaka 182 km,
32873,Z4101,5.83,LRP006,24.8946941,89.9891386,,KmPost,Dhaka 181 km,
32874,Z4101,6.83,LRP007,24.8881941,89.9961941,,KmPost,Km post missing,
32875,Z4101,7.83,LRP008,24.8821938,90.0031944,,KmPost,Km post missing,
32876,Z4101,8.517,LRP008a,24.8782216,90.0083056,,Culvert,Box Culvert,
32877,Z4101,8.708,LRP008b,24.8772493,90.0096389,,Culvert,Box culvert,
32878,Z4101,8.83,LRP009,24.8769438,90.0098611,,KmPost,Dhaka 178 km,
32879,Z4101,9.83,LRP010,24.8724716,90.019416,,KmPost,Km post missing,
32880,Z4101,9.845,LRP010a,24.8724716,90.0195549,,Culvert,Box Culvert,
32881,Z4101,10.436,LRP010b,24.8713049,90.0252493,,Culvert,Box Culvert,
32882,Z4101,10.76,LRP011,24.8712771,90.0284716,,KmPost,Dhaka 176 km,
32883,Z4101,11.79,LRP012,24.8731382,90.0385274,,KmPost,Dhaka 175 km,
32884,Z4101,12.5,LRP012a,24.8732216,90.0449163,,Culvert,Box Culvert,
32885,Z4101,12.64,LRP012b,24.8730271,90.0469163,,Culvert,Box culvert,
32886,Z4101,12.8,LRP013,24.8726938,90.048333,,KmPost,Km post broken,
32887,Z4101,13.068,LRP013a,24.871166,90.0521389,,Culvert,Box Culvert,
32888,Z4101,13.552,LRP013b,24.8694716,90.0548056,,Culvert,Box Culvert,
32889,Z4101,13.8,LRP014,24.8694993,90.0572222,,KmPost,Dhaka 173 km,
32890,Z4101,14.85,LRP015,24.8669993,90.06625,,KmPost,Dhaka 172 km,
32891,Z4101,15.38,LRP015a,24.8658889,90.0693049,,"SideRoad,Left","Side road left ,Z4104.Muktagachha-Karnail road",
32892,Z4101,15.656,LRP015b,24.8632778,90.0720827,,RailRoadCrossing,Rail road crossing,
32893,Z4101,15.78,LRP016,24.86225,90.072416,,KmPost,Dhaka 171km,
32894,Z4101,16.175,LRP016a,24.85875,90.0728327,,Culvert,Box Culvert,
32895,Z4101,16.88,LRP017,24.8528611,90.0756104,,KmPost,Dhaka 170 km,
32896,Z4101,17.401,LRP017a,24.8486663,90.0778882,,Culvert,Box Culvert,
32897,Z4101,17.88,LRP018,24.846083,90.0813882,,KmPost,Km post missing,
32898,Z4101,18.88,LRP019,24.8396108,90.0881941,,KmPost,Km post missing,
32899,Z4101,19.88,LRP020,24.8346108,90.0963886,,KmPost,Km post missing,
32900,Z4101,20.115,LRP020a,24.8333049,90.0981941,,Culvert,Box Culvert,
32901,Z4101,20.88,LRP021,24.8296104,90.1046389,,KmPost,Km post missing,
32902,Z4101,21.7,LRP021a,24.8265549,90.1104167,,Culvert,Box Culvert,
32903,Z4101,21.78,LRP022,24.8254438,90.1121111,,KmPost,Dhaka 165 km,
32904,Z4101,22.78,LRP023,24.8195549,90.1196382,,KmPost,Km post missing,
32905,Z4101,23.78,LRP024,24.8149167,90.127916,,KmPost,Dhaka 163 km,
32906,Z4101,24.78,LRP025,24.8098611,90.1359997,,KmPost,Km post missing,
32907,Z4101,25.284,LRP025a,24.8078611,90.1403608,,Culvert,Box Culvert,
32908,Z4101,25.78,LRP026,24.8056111,90.1436663,,KmPost,Dhaka 156 km,
32909,Z4101,26.427,LRP026a,24.8010278,90.1487219,,Culvert,Box Culvert,
32910,Z4101,26.78,LRP027,24.7981386,90.1501667,,KmPost,Km post missing,
32911,Z4101,27.055,LRP027a,24.7958886,90.1512778,,Culvert,Box culvert,
32912,Z4101,27.548,LRP027b,24.7933608,90.1533333,,Culvert / Culvert,Box Culvert/ Start of Mymensingh road Division / Box Culvert/ Start of Mymensingh road Division,
32913,Z4101,27.597,LRP027c,24.7919441,90.1541111,BS,Bridge,Bridge start,
32914,Z4101,27.627,LRP027d,24.7916663,90.1541944,BE,Bridge,Bridge end,
32915,Z4101,27.755,LRP028,24.7907219,90.1548056,,KmPost,Dhaka 153 km,
32916,Z4101,28.209,LRP028a,24.7873052,90.1572222,,Culvert,Box Culvert,
32917,Z4101,28.63,LRP028b,24.7841941,90.1595,,Culvert,Box Culvert,
32918,Z4101,28.74,LRP029,24.7834163,90.1600278,,KmPost,Dhaka 152 km,
32919,Z4101,29.032,LRP029a,24.7811382,90.1615,,Culvert,Box Culvert,
32920,Z4101,29.581,LRP029b,24.7763882,90.16275,,Culvert,Box Culvert,
32921,Z4101,29.68,LRP030,24.7755549,90.1630556,,KmPost,Dhaka 151 km,
32922,Z4101,29.824,LRP030a,24.7743882,90.1636111,,Culvert / Culvert,Box Culvert / Box Culvert,
32923,Z4101,30.77,LRP031,24.7733882,90.1694993,,KmPost,Dhaka 150 km,
32924,Z4101,30.991,LRP031a,24.7743327,90.174666,,Culvert,Box Culvert,
32925,Z4101,31.171,LRP031b,24.774416,90.1761104,,Culvert,Box Culvert,
32926,Z4101,31.673,LRP031c,24.7755271,90.1811938,,Culvert,Box Culvert,
32927,Z4101,31.77,LRP032,24.7755549,90.1822216,,KmPost,Dhaka 149 km,
32928,Z4101,31.955,LRP032a,24.7753049,90.1839997,,Culvert,Box Culvert,
32929,Z4101,32.089,LRP032b,24.7753327,90.1852774,,Culvert,Box Culvert,
32930,Z4101,32.82,LRP033,24.7758604,90.1925552,,KmPost,Dhaka  148 km,
32931,Z4101,33.272,LRP033a,24.7753604,90.1969441,,Culvert,Box Culvert,
32932,Z4101,33.423,LRP033b,24.7767216,90.2023056,,Culvert,Box Culvert,
32933,Z4101,33.84,LRP034,24.7767216,90.2023333,,KmPost,Dhaka 147 km,
32934,Z4101,33.979,LRP034a,24.7765549,90.2037222,,Culvert,Box Culvert,
32935,Z4101,34.068,LRP034b,24.776416,90.2045278,,Culvert,Box Culvert,
32936,Z4101,34.318,LRP034c,24.7758327,90.2068889,,Culvert,Box Culvert,
32937,Z4101,34.452,LRP034d,24.775416,90.2081111,,Culvert,Box Culvert,
32938,Z4101,34.84,LRP035,24.7741104,90.2115278,,KmPost,Dhaka 146 km,
32939,Z4101,35.88,LRP036,24.7692493,90.2203604,,KmPost,Dhaka 145 km,
32940,Z4101,36.016,LRP036a,24.7685549,90.221416,,Culvert,Box Culvert,
32941,Z4101,36.369,LRP036b,24.7666938,90.2241938,,Culvert,Box Culvert,
32942,Z4101,36.583,LRP036c,24.7654722,90.2257216,,Culvert,Box Culvert,
32943,Z4101,36.865,LRP037,24.7640833,90.2280549,,KmPost,Dhaka 144 km,
32944,Z4101,37.695,LRP038,24.7608333,90.2344163,,KmPost,Dhaka 143 km,
32945,Z4101,37.7,LRPE,24.7608889,90.2348052,,Others,Road end with N401 at Muktagachha.,
32946,Z4104,0.0,LRPS,24.8661944,90.0702771,,Others,"Road start at Z4101, Jamalpur- Muktagacha Road.",
32947,Z4104,0.43,LRPSa,24.8683049,90.071916,,Culvert,Slab Culvert,
32948,Z4104,1.0,LRP001,24.8663889,90.0810549,,KmPost,Km post missing,
32949,Z4104,1.29,LRP001a,24.8669993,90.0811938,,Culvert,Slab Culvert,
32950,Z4104,2.0,LRP002,24.8669716,90.0816104,,KmPost,Km post missing,
32951,Z4104,2.065,LRP002a,24.868916,90.0862774,,Culvert,Slab culvert,
32952,Z4104,2.406,LRP002b,24.8707771,90.0901108,,Culvert,Slab Culvert,
32953,Z4104,3.0,LRP003,24.8698882,90.0928886,,KmPost,Km post missing,
32954,Z4104,3.209,LRP003a,24.869416,90.0954163,,Culvert,Box Culvert,
32955,Z4104,3.415,LRP003b,24.870916,90.0958608,,Culvert,Slab Culvert,
32956,Z4104,4.0,LRP004,24.8710549,90.0971108,,KmPost,Km post missing,
32957,Z4104,5.0,LRP005,24.8670271,90.1057778,,KmPost,Assessment not done,
32958,Z4104,5.2,LRP005a,24.8661667,90.1069444,,Culvert,Pipe Culvert,
32959,Z4104,6.0,LRP006,24.8673882,90.1147222,,KmPost,Km post missing,
32960,Z4104,7.0,LRP007,24.8697771,90.1241938,,KmPost,Km post missing,
32961,Z4104,7.076,LRP007a,24.8701104,90.1289438,,Culvert,Pipe Culvert,
32962,Z4104,7.318,LRP007b,24.8704438,90.1319993,,Culvert,Pipe Culvert,
32963,Z4104,8.0,LRP008,24.8708049,90.1342497,,KmPost,Km post missing,
32964,Z4104,9.0,LRP009,24.8718049,90.140333,,KmPost,Km post missing,
32965,Z4104,9.229,LRP009a,24.8719993,90.1406663,,Others,The road washed by river,
32966,Z4104,10.499,LRP010a,24.8720549,90.1499441,,Others,The road washed by river,
32967,Z4104,11.0,LRP011,24.8745827,90.1625833,,KmPost,Km post missing,
32968,Z4104,11.449,LRP011a,24.8766938,90.1695827,,Culvert,Box  Culvert,
32969,Z4104,11.793,LRP011b,24.8769438,90.1708604,,Culvert,Pipe Culvert,
32970,Z4104,12.0,LRP012,24.8774993,90.1718327,,KmPost,Km post missing,
32971,Z4104,12.303,LRP012a,24.8782771,90.1741938,,Culvert,Slab culvert,
32972,Z4104,13.0,LRP013,24.8807216,90.1810549,,KmPost,Km post missing,
32973,Z4104,13.702,LRP013a,24.8812771,90.1873052,,Culvert,Slab Culvert,
32974,Z4104,14.0,LRP014,24.8810271,90.1906941,,KmPost,Km post missing,
32975,Z4104,15.0,LRP015,24.8790549,90.2005,,KmPost,Km post missing,
32976,Z4105,0.0,LRPS,24.7645,90.2564167,,Others,Road start from N401 at Muktagachha.,
32977,Z4105,0.549,LRPSa,24.7602778,90.2571944,,Culvert,Box culvert,
32978,Z4105,0.937,LRPSb,24.7570278,90.2575278,,Culvert,Box culvert,
32979,Z4105,1.05,LRP001,24.7558611,90.2576111,,KmPost,Fulbaria 15 km,
32980,Z4105,2.06,LRP002,24.7814716,90.2609444,,KmPost,Fulbaria 14 km,
32981,Z4105,2.794,LRP002a,24.7757771,90.2621389,,Culvert,Box culvert,
32982,Z4105,2.986,LRP002b,24.7412219,90.2626667,,Culvert,Box culvert,
32983,Z4105,3.06,LRP003,24.7406386,90.2622222,,KmPost,Km post missing,
32984,Z4105,3.91,LRP003a,24.7344997,90.25875,,Culvert,Slab Culvert,
32985,Z4105,4.18,LRP004,24.738119314742697,90.25892732127956,,KmPost,Fulbaria 12 km,
32986,Z4105,4.629,LRP004a,24.7441386,90.2592222,,Culvert,Box culvert,
32987,Z4105,4.71,LRP004b,24.7263882,90.2592778,,Culvert,Box Culvert,
32988,Z4105,5.18,LRP005,24.7226104,90.2597222,,KmPost,Fulbaria 11 km,
32989,Z4105,5.21,LRP005a,24.7234438,90.2597778,,Culvert,Box culvert,
32990,Z4105,5.55,LRP005b,24.7201104,90.2597778,,Culvert,Box Culvert,
32991,Z4105,5.849,LRP005c,24.7168604,90.2607222,,Culvert,Box Culvert,
32992,Z4105,6.18,LRP006,24.7143611,90.2613889,,KmPost,Km post missing,
32993,Z4105,6.265,LRP006a,24.7136389,90.2617778,,Culvert,Box culvert,
32994,Z4105,6.72,LRP007,24.7095,90.2609167,,KmPost,Fulbaria 10 km,
32995,Z4105,6.92,LRP007a,24.7077222,90.2607222,,Culvert,Box culvert,
32996,Z4105,7.65,LRP007b,24.7003333,90.2619722,,Culvert,Pipe Culvert,
32997,Z4105,7.665,LRP008,24.7013056,90.2619444,,KmPost,Fulbaria 9 km,
32998,Z4105,8.031,LRP008a,24.698083,90.2619444,BS,Bridge,Bridge Start,
32999,Z4105,8.063,LRP008b,24.6979163,90.2617778,BE,Bridge,Bridge end,
33000,Z4105,8.71,LRP008c,24.6929997,90.2605278,,Culvert,Box Culvert,
33001,Z4105,8.765,LRP009,24.6916386,90.2601667,,KmPost,Fulbaria 8 km,
33002,Z4105,9.006,LRP009a,24.6895274,90.2598333,,Culvert,Box culvert,
33003,Z4105,9.274,LRP009b,24.6871108,90.2596111,,Culvert,Box culvert,
33004,Z4105,9.765,LRP010,24.6826382,90.2597222,,KmPost,Fulbaria 7 km,
33005,Z4105,10.775,LRP011,24.6735549,90.2600278,,KmPost,Fulbaria 6 km,
33006,Z4105,11.895,LRP012,24.6647222,90.2652222,,KmPost,Fulbaria 5 km,
33007,Z4105,12.945,LRP013,24.6559167,90.266666,,KmPost,Fulbaria 4 km,
